id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
1471,A,I,A,A,G,BI,A,E,Q,A,HK,A,A,A,A,B,D,D,B,0.663113614,0.658345252,0.594214029,0.323322086,0.679713006,0.489483745,0.61416094,0.532268512,0.444608465,0.555815678,0.51510518,0
1472,A,K,A,A,F,BI,A,AH,L,A,HQ,A,A,A,B,D,B,B,B,0.638724665,0.788235672,0.757745154,0.83477458,0.212007863,0.770550065,0.736264803,0.845747748,0.709551396,0.377277703,0.658875641,1
1475,A,I,J,A,F,AB,M,AH,K,A,DC,B,A,A,B,D,B,D,B,0.360878954,0.223293931,0.488270874,0.238261321,0.25345834,0.774911454,0.939168988,0.321989018,0.258862911,0.527690099,0.37580474,1
1481,A,L,L,B,E,BU,G,AN,S,A,EQ,A,A,A,B,D,B,D,B,0.898070599,0.619199437,0.658953621,0.737499678,0.61313575,0.357667665,0.073452372,0.892287201,0.402995763,0.303068138,0.94708089,0
1482,A,L,C,E,E,BU,G,AS,S,A,IE,B,A,A,A,B,B,D,B,0.720089952,0.47841018,0.647303194,0.744022565,0.604391424,0.356387875,0.252037521,0.611117421,0.269243348,0.315878265,0.842177126,0
1486,B,A,A,B,E,BI,A,N,S,E,DF,A,A,A,B,B,D,D,B,0.711197121,0.562643158,0.296151669,0.737240128,0.617566658,0.140637675,0.157126808,0.840268181,0.335884859,0.357727657,0.638797368,0
1487,A,I,A,A,E,L,C,E,BM,L,CR,A,B,A,A,B,D,D,D,0.483804477,0.338731789,0.273292801,0.339494229,0.788008275,0.486650582,0.536095567,0.386550051,0.345409813,0.548201313,0.398553764,0
1488,A,G,A,B,G,BI,A,S,L,A,LO,A,A,A,A,B,D,D,B,0.879659216,0.645937625,0.774963905,0.857232196,0.685973152,0.555335605,0.34376216,0.731845973,0.64089216,0.304272307,0.939455274,1
1489,B,J,C,B,E,BI,A,AS,L,A,LB,A,A,A,A,B,D,D,B,0.644577032,0.69125607,0.835830025,0.752674921,0.637896348,0.556359692,0.262012879,0.841796318,0.442462086,0.767787343,0.696188101,0
1490,B,K,A,B,E,BI,A,AI,Y,I,CR,A,B,A,A,B,D,D,B,0.349948657,0.328480574,0.236262185,0.610221399,0.718453735,0.739677594,0.61107636,0.207599815,0.289751918,0.495838037,0.321048982,0
1491,A,I,C,A,F,BI,A,AH,BC,A,IV,A,A,A,A,B,D,D,B,0.324373286,0.217035953,0.471049978,0.243179887,0.239793937,0.065974997,0.936615411,0.327572566,0.37326518,0.260588557,0.451718274,0
1493,A,O,A,A,H,BI,E,J,K,C,HK,A,A,A,A,D,B,D,B,0.527407442,0.852229484,0.886941093,0.3022789,0.47340029,0.771501974,0.85626884,0.396363303,0.686496308,0.347066754,0.508067671,1
1494,B,I,A,B,E,BI,C,E,AE,A,EK,A,A,A,A,B,D,D,B,0.624784024,0.600293684,0.557093138,0.560979861,0.792521677,0.420347202,0.603413736,0.517985523,0.333722273,0.244852045,0.445115158,0
1495,A,M,A,A,E,BI,A,AN,AX,E,DP,A,B,A,B,A,D,D,B,0.235695948,0.209940236,0.239457115,0.277935554,0.242176435,0.808140624,0.553637014,0.226390214,0.367603896,0.263212765,0.312487345,0
1496,A,M,G,A,F,BU,E,L,AD,A,LY,A,A,A,B,D,B,D,B,0.713296408,0.758986018,0.844941172,0.456936867,0.40324195,0.284117078,0.223145001,0.74771187,0.485773255,0.51311174,0.767747911,1
1497,A,J,A,A,E,BI,A,E,AE,L,DJ,A,B,A,A,B,D,D,B,0.468171688,0.314549321,0.361937831,0.627824183,0.818759927,0.735342441,0.463350128,0.390243741,0.380725125,0.335364152,0.418660011,0
1499,B,L,C,A,E,BI,C,AA,BM,F,CR,A,B,A,A,B,D,D,B,0.365934734,0.258557164,0.331573856,0.566941487,0.349940436,0.740127056,0.548642665,0.267571435,0.369866841,0.674673088,0.328408035,0
1502,A,I,A,A,E,AB,E,AD,BL,J,HJ,A,B,A,A,D,B,D,B,0.276682672,0.361001691,0.366530049,0.341357779,0.473380826,0.200408472,0.448851215,0.506055607,0.43265784,0.261796268,0.340075562,0
1504,A,I,A,A,E,BI,C,AI,I,A,HX,A,A,A,A,B,D,D,B,0.686342371,0.441126138,0.451605166,0.67005691,0.47921574,0.356395787,0.258797118,0.56499933,0.536208844,0.325963804,0.68315447,0
1507,A,K,C,B,E,AB,E,U,N,A,DJ,A,A,A,B,D,B,D,B,0.456081233,0.333003375,0.290439031,0.603103273,0.235994584,0.262297055,0.418497793,0.326589639,0.3711519,0.241887169,0.38831363,0
1509,A,J,A,A,F,BI,A,AX,AT,E,GS,A,B,A,A,B,D,D,B,0.491265274,0.580518296,0.456367776,0.328041174,0.34146119,0.490632443,0.578679288,0.519021134,0.711635004,0.429932801,0.466332738,0
1512,B,I,A,A,F,BI,A,E,BM,F,AN,A,A,A,A,B,D,D,B,0.355068966,0.579536587,0.710373336,0.297175377,0.804679256,0.680064897,0.558115004,0.53141586,0.412815609,0.697025245,0.376067987,0
1515,A,I,A,A,H,BI,I,AF,AT,N,LF,A,A,A,B,D,B,C,B,0.547043444,0.842962552,0.790536847,0.324637849,0.468186557,0.735487463,0.776188588,0.433577572,0.841671115,0.369367071,0.504625911,1
1517,A,N,A,A,I,BI,A,AF,AG,A,HK,A,A,A,B,D,B,D,B,0.503510207,0.928434438,0.931864297,0.349925393,0.236052885,0.798545908,0.863346424,0.462897904,0.675631871,0.428274138,0.517139386,1
1518,A,F,A,B,F,BI,A,AS,S,A,HQ,A,A,A,B,D,D,D,B,0.683057013,0.707173951,0.789827672,0.654513736,0.678632205,0.681831386,0.631148104,0.697790765,0.675456205,0.713124605,0.932504571,0
1520,B,A,A,B,E,BI,A,N,Y,E,HJ,A,A,A,B,B,D,D,B,0.860252733,0.5357976,0.319294066,0.623583705,0.610561357,0.555452289,0.196480065,0.540950854,0.429960331,0.540261012,0.948072625,0
1521,A,I,A,A,G,BI,A,E,AT,A,MD,A,A,A,A,B,B,D,D,0.358250706,0.590450307,0.708431504,0.233373934,0.789925659,0.813572273,0.906270878,0.549046035,0.330095298,0.486609631,0.334115959,0
1522,A,N,A,B,F,AB,C,AH,K,A,DJ,A,A,A,B,D,B,B,B,0.554982029,0.286379545,0.221672757,0.3568096,0.243537949,0.554818192,0.417161647,0.346406267,0.361555057,0.259451136,0.322927251,1
1525,A,G,M,A,F,BI,C,I,BM,A,MC,B,A,A,B,D,B,D,B,0.437124959,0.730638844,0.7367923,0.343991466,0.826947081,0.553056717,0.331142857,0.35726646,0.396428533,0.604712862,0.699358927,1
1526,A,F,Q,A,F,BI,A,AF,AX,A,DP,B,A,A,B,D,B,D,B,0.472597791,0.370584446,0.385040541,0.337454198,0.227021932,0.767932192,0.460619029,0.344979182,0.417051481,0.619956555,0.450204522,1
1527,B,I,A,A,E,T,C,E,BM,A,DP,A,A,A,A,B,D,D,B,0.471983612,0.333008149,0.333977573,0.328503688,0.777980616,0.265792133,0.526572903,0.336977928,0.355392289,0.40944384,0.408095704,0
1528,A,H,D,B,G,BI,A,J,Y,A,IG,A,A,A,B,B,D,B,B,0.880364586,0.831741597,0.80759346,0.81604667,0.376176459,0.554247579,0.349423726,0.834800946,0.767052167,0.780201642,0.962852329,0
1529,A,I,J,B,E,BI,A,E,Y,A,IG,A,A,A,A,B,D,C,B,0.628066704,0.754729424,0.869838837,0.673259117,0.783613088,0.140303414,0.287189245,0.95386241,0.720959257,0.289317589,0.661037554,0
1530,A,I,A,B,F,BI,A,B,AX,A,FS,A,A,A,B,B,D,D,B,0.415702522,0.855603421,0.465785334,0.6028596,0.237317431,0.802035817,0.526066908,0.514801369,0.503635639,0.588710939,0.459378752,1
1531,A,G,C,A,E,BI,A,G,N,A,HG,A,A,A,B,B,B,D,B,0.70427495,0.654860566,0.670082214,0.638992179,0.595471286,0.552997864,0.130821658,0.697140067,0.525491849,0.272387136,0.648353407,0
1532,A,K,A,A,E,BI,C,Y,AE,L,DJ,A,B,A,B,B,D,D,B,0.226721894,0.343229612,0.401717934,0.567813382,0.81735585,0.733309432,0.443528783,0.394942457,0.458644305,0.314219719,0.332593575,0
1534,B,I,A,C,E,BI,E,E,L,A,LN,A,A,A,A,A,D,C,B,0.818134071,0.729680444,0.810646061,0.588279856,0.780050866,0.107827067,0.279848042,0.587073157,0.454551623,0.929689366,0.543944385,0
1536,A,H,Q,A,F,AB,C,AH,K,A,DC,B,A,A,B,D,B,D,B,0.665452504,0.517688169,0.471638352,0.318243645,0.234776266,0.67869505,0.329152575,0.390958671,0.38488721,0.620755597,0.476134279,1
1537,A,F,C,B,E,AB,A,AI,I,C,HX,A,A,A,A,B,D,D,B,0.486973857,0.446987474,0.467007885,0.328472684,0.231558424,0.356856329,0.215463793,0.496966972,0.34182928,0.270344283,0.497708649,0
1539,A,L,J,A,F,BI,A,AH,X,A,FR,B,A,B,B,D,B,D,D,0.292896352,0.431641578,0.474091543,0.296694423,0.245306153,0.779550541,0.935395777,0.336817355,0.536484239,0.492332822,0.425505657,1
1540,A,K,A,A,E,BI,A,E,AE,L,DJ,A,B,A,B,B,D,A,B,0.473827158,0.35721897,0.305461899,0.618828151,0.826743521,0.735404551,0.366925378,0.386701625,0.429548956,0.347396315,0.405047602,0
1543,A,A,A,B,D,AB,A,AH,BC,N,DC,A,B,A,B,B,D,D,B,0.67293504,0.445363559,0.479512854,0.593786851,0.258232692,0.124054458,0.21057011,0.574992751,0.453402695,0.522217657,0.560418592,0
1546,A,I,A,A,E,BI,A,AH,AT,E,HB,A,B,A,A,B,D,D,B,0.297376148,0.349237053,0.963071565,0.327760066,0.221234755,0.272363212,0.553710212,0.489560669,0.647485066,0.697773816,0.375529692,0
1547,A,F,A,A,J,BI,A,AC,H,E,HB,A,A,A,A,B,B,D,B,0.410230656,0.915499184,0.527468504,0.255336335,0.369791602,0.738860678,0.956277048,0.523847552,0.874736066,0.408432026,0.42325355,0
1548,A,I,C,A,F,AB,A,H,BK,A,GS,A,A,A,A,B,D,D,B,0.491657708,0.399445352,0.438069111,0.195910464,0.307793556,0.263903137,0.930623085,0.355177146,0.345774504,0.2501685,0.41749334,0
1552,A,F,F,C,F,BI,A,AD,BD,A,J,A,A,A,A,D,B,D,C,0.337402515,0.941190961,0.766458,0.321264801,0.237656287,0.619656351,0.818961133,0.411255522,0.965551285,0.6182178,0.525217468,1
1553,B,F,A,A,E,BI,A,AS,AD,A,LN,A,A,A,A,B,D,C,B,0.978111225,0.705817952,0.889480631,0.783023104,0.706909087,0.488672767,0.267202108,0.846950182,0.548774613,0.820846334,0.951211827,0
1555,A,D,L,B,D,AB,C,AK,BM,A,CK,B,A,A,B,B,B,D,D,0.270334161,0.226323816,0.308030438,0.400142905,0.202857523,0.554039857,0.342679375,0.278861126,0.375510522,0.669013979,0.12785281,1
1556,B,I,D,G,H,BI,A,AS,AN,A,HK,A,A,A,A,B,B,B,B,0.556510839,0.69430151,0.701344232,0.09440954,0.71105424,0.796347863,0.708683816,0.699373673,0.618673342,0.368664822,0.480097118,0
1557,A,H,D,B,G,BI,M,BA,AV,A,LX,A,A,A,B,D,B,C,D,0.796964764,0.701417736,0.808034068,0.302848338,0.389343371,0.780054008,0.593792219,0.456324035,0.679003708,0.527246725,0.523472796,0
1558,B,J,C,A,E,BI,C,AX,AT,A,DP,A,B,A,B,D,D,D,B,0.451178677,0.292685728,0.241281379,0.339065945,0.622964423,0.555471801,0.472618008,0.335102486,0.372327037,0.401403146,0.393461165,0
1559,A,K,A,A,E,BI,C,AH,BM,L,DJ,A,B,A,B,D,D,D,B,0.469102377,0.307964677,0.33190363,0.630391648,0.222335399,0.679370416,0.425065356,0.318425338,0.363537207,0.341461969,0.389159783,1
1560,A,I,A,B,E,BI,C,J,BG,J,MP,A,A,A,B,D,D,D,B,0.083713517,0.150816068,0.276187931,0.279610315,0.373086145,0.090724376,0.700573543,0.205539561,0.266804728,0.356248387,0.300843546,0
1561,A,H,A,A,M,BI,A,AS,L,A,HQ,A,A,A,B,D,D,B,B,0.620352448,0.824114462,0.817624344,0.861740905,0.741268929,0.789633844,0.749825347,0.810721128,0.997008251,0.775780327,0.665875228,1
1562,A,O,A,C,E,BI,G,J,AE,A,IR,A,A,A,A,B,B,B,B,0.522655908,0.35828101,0.357912942,0.275999065,0.346883375,0.169538677,0.582874026,0.364338775,0.319251033,0.255151915,0.456959063,0
1564,A,I,A,B,F,BI,A,E,AD,F,LF,A,A,A,A,B,D,D,B,0.910397436,0.6178173,0.550121657,0.708703294,0.803994225,0.553731836,0.23612227,0.788076791,0.617857584,0.818162427,0.890876276,0
1565,A,H,C,B,E,BU,I,AN,S,A,MJ,A,A,A,B,D,B,D,B,0.296380949,0.327258797,0.332234792,0.267027357,0.581209676,0.165777013,0.427836967,0.320040049,0.338455789,0.245942027,0.257182866,0
1566,A,I,C,A,G,BI,A,U,AE,A,GS,A,A,A,A,B,D,D,B,0.503171157,0.494570182,0.475497067,0.291604634,0.290517035,0.354694076,0.458376711,0.347334401,0.342168716,0.321807139,0.418320521,0
1567,A,F,A,B,G,D,A,AT,BC,A,GS,A,A,A,A,B,D,D,B,0.473276569,0.435660745,0.474067786,0.333266889,0.232409164,0.23150331,0.185615246,0.318000579,0.364613084,0.257308366,0.402912032,0
1568,B,I,D,B,E,BI,A,AP,AE,A,DJ,A,A,A,A,B,D,D,B,0.477745752,0.285585469,0.234555318,0.327137298,0.33786773,0.737326873,0.577836767,0.388505332,0.335621645,0.301364418,0.517168234,0
1569,A,B,G,A,E,BU,G,AH,S,A,HG,A,A,A,B,D,B,D,B,0.77000177,0.349455895,0.379935929,0.663318504,0.57910599,0.136159822,0.105367914,0.606062669,0.38653097,0.33015137,0.628852911,1
1570,A,L,M,A,G,BI,A,E,AO,A,FR,B,A,A,B,D,B,D,D,0.32686766,0.745521724,0.512319188,0.286287001,0.816500364,0.79692328,0.948333592,0.767264521,0.697745559,0.460964107,0.66531615,1
1572,A,I,A,A,F,BI,A,AN,BC,A,GS,A,A,A,A,B,D,D,B,0.447367938,0.494384476,0.477239215,0.357210928,0.289689261,0.357041867,0.471040078,0.347076717,0.360485362,0.353127467,0.459209004,0
1573,A,K,A,B,E,BI,C,AW,BM,E,DP,A,B,A,B,B,D,D,B,0.3065054,0.27036962,0.311184923,0.300260293,0.612576396,0.739088671,0.607347754,0.324849168,0.265680287,0.747047075,0.213997282,0
1575,A,K,A,A,E,AB,A,A,AE,E,DJ,A,A,A,A,B,D,D,B,0.28426007,0.335148894,0.304539096,0.584691446,0.237414895,0.735631358,0.553664627,0.335672873,0.379910373,0.268914977,0.380489755,0
1576,A,I,A,B,G,BI,A,J,AU,C,MD,A,A,A,A,B,D,D,B,0.563173819,0.632330841,0.60180121,0.330937804,0.359053516,0.489769536,0.58637612,0.560506492,0.482876956,0.26916397,0.540255954,0
1578,B,I,D,A,E,BI,A,AN,BM,A,DJ,A,A,A,A,B,D,D,B,0.478983307,0.236053115,0.320851745,0.345597157,0.33797777,0.737763132,0.525066649,0.386247076,0.334882819,0.317590606,0.435171525,0
1584,B,I,A,A,E,BI,A,N,N,E,IJ,A,A,A,B,B,D,D,B,0.297516479,0.369597722,0.270415208,0.328108912,0.610046999,0.738186229,0.586314485,0.322995263,0.364985053,0.36200852,0.391107808,0
1587,A,K,A,A,F,BI,C,E,AU,F,MH,A,B,A,A,B,D,D,B,0.609090829,0.440455552,0.460147812,0.237908231,0.814230253,0.556281526,0.559866994,0.38894447,0.400250815,0.331816229,0.361655456,0
1588,A,F,A,A,F,BI,A,AH,Y,A,LF,A,A,A,A,B,D,D,B,0.887027793,0.584927921,0.574392139,0.718809961,0.228681721,0.25045866,0.566557414,0.75787895,0.612481081,0.730408491,0.905094078,0
1589,B,K,A,A,E,BI,C,F,BN,F,CR,A,A,A,A,B,D,D,B,0.308389322,0.315423849,0.364472005,0.567057154,0.808791173,0.554337958,0.437720774,0.230048093,0.280215489,0.720959707,0.316231432,0
1590,A,L,A,A,E,BI,A,AS,AN,A,LM,A,A,A,B,D,B,D,D,0.60117337,0.710355525,0.84408249,0.633494502,0.712372088,0.109651488,0.146383275,0.745589435,0.709561944,0.897367819,0.565368325,0
1592,B,A,F,A,E,BI,A,F,X,A,DF,A,A,A,B,A,D,D,B,0.101836846,0.212139066,0.306531746,0.359299961,0.390114266,0.201094323,0.485072837,0.185340066,0.274407961,0.459969768,0.393985511,0
1593,A,I,A,B,F,AB,A,U,BM,A,IE,A,A,B,B,D,B,B,B,0.341815503,0.395613776,0.458784377,0.271852789,0.297588926,0.555431251,0.502789305,0.169064915,0.22086602,0.267328758,0.390337697,1
1594,A,L,I,B,E,BI,A,V,Y,A,KW,B,A,A,B,B,D,D,B,0.915329814,0.751136132,0.839262102,0.880905057,0.244595792,0.552427128,0.205406511,0.874553523,0.70243991,0.799920294,0.954442808,1
1596,A,C,Q,A,D,AB,C,AH,BM,A,DC,B,A,A,B,D,B,B,C,0.640209302,0.229729859,0.169334361,0.344179678,0.22712729,0.485857972,0.098525447,0.358855686,0.398610639,0.623135435,0.365514202,1
1597,B,F,A,A,E,BI,A,Y,L,C,LN,A,A,A,A,B,D,D,B,0.91189446,0.770726137,0.784635732,0.838076353,0.818650209,0.554281718,0.217709821,0.855227593,0.625138204,0.834182178,0.936205041,0
1598,A,K,A,A,F,BI,K,G,L,J,KW,A,B,A,A,B,D,D,B,0.912045245,0.630233178,0.573600249,0.792148734,0.210648854,0.051561623,0.211382288,0.876474983,0.803361525,0.33981214,0.920900078,0
1601,A,N,A,A,G,BI,G,AR,AU,A,LM,A,A,A,B,B,D,D,B,0.951000206,0.939243517,0.924205704,0.864170188,0.682584178,0.079140302,0.320386013,0.992300751,0.813799986,0.363141615,0.978008526,0
1602,A,I,A,A,E,BI,E,AV,AT,A,EL,A,A,A,B,B,D,D,B,0.345886954,0.256665177,0.301866909,0.320813923,0.29089286,0.737368415,0.39847727,0.509091661,0.286242412,0.425496143,0.368712323,0
1603,A,I,A,A,H,BI,A,K,AT,A,HK,A,A,A,B,D,B,D,B,0.494426514,0.82000155,0.831998518,0.344502634,0.667112435,0.778382097,0.740437845,0.459506345,0.992800255,0.625881335,0.4999484,1
1605,A,I,F,B,E,BI,A,AI,BM,A,DP,B,A,A,B,D,B,D,D,0.257878489,0.310742247,0.35829878,0.625003295,0.288704654,0.842337208,0.584275683,0.360565975,0.484924909,0.446792027,0.323241312,1
1608,B,A,A,A,F,BI,A,R,BM,A,HK,A,A,A,A,B,D,D,B,0.184420791,0.696270245,0.699372864,0.29199493,0.780618732,0.683461468,0.732092327,0.213283195,0.332300488,0.792219067,0.333182239,0
1609,A,N,C,A,E,BU,C,AV,L,A,LM,A,A,A,B,B,D,D,B,0.901495223,0.774653347,0.751536551,0.815973551,0.311235578,0.26315122,0.121536595,0.918472535,0.536213937,0.795591267,0.966870321,0
1610,B,K,A,A,H,BI,A,S,L,E,HK,A,A,A,A,B,D,C,B,0.623725563,0.794818922,0.839262314,0.692220239,0.675414875,0.778781733,0.358784871,0.726343337,0.485038774,0.953103842,0.643876342,0
1611,B,F,A,B,E,BI,A,AS,L,A,FN,A,A,A,B,B,D,D,B,0.914259571,0.434740133,0.875640316,0.812080571,0.593254249,0.103818974,0.153331213,0.73699359,0.515377997,0.729451709,0.961272339,0
1613,A,N,A,A,H,BI,A,E,AG,A,HK,A,A,A,A,D,B,B,B,0.528530725,0.738810334,0.893508178,0.135922995,0.81251189,0.788063259,0.872324207,0.490884959,0.675598844,0.513112508,0.338379182,1
1614,A,N,C,A,E,BI,C,AK,AW,A,DJ,A,A,A,A,B,D,D,B,0.466875615,0.387131078,0.427115763,0.601894234,0.221587842,0.15081012,0.232044343,0.445709234,0.382184054,0.25663538,0.422000305,0
1616,A,M,A,A,E,BI,A,AI,AT,E,HB,A,B,A,A,B,D,D,B,0.489838874,0.585841684,0.544742743,0.266592156,0.381971918,0.166749874,0.519712427,0.510282693,0.892855466,0.269631164,0.300306237,0
1617,B,I,A,A,E,BI,C,AW,X,E,CR,A,B,A,A,B,D,D,B,0.308107829,0.386548425,0.367084026,0.573751691,0.821488055,0.270710627,0.596998058,0.364960358,0.3674799,0.7341163,0.323552861,0
1625,B,I,A,A,E,AB,C,E,S,C,CR,A,A,A,A,B,D,D,B,0.298418639,0.37007419,0.345199529,0.574630427,0.23260158,0.779620108,0.53700594,0.231019558,0.311165104,0.583661174,0.24860371,0
1626,A,J,A,A,F,BI,A,AH,AX,A,LF,A,A,A,A,B,D,D,B,0.416737278,0.613364502,0.556246093,0.699974028,0.238281435,0.253014558,0.500171517,0.63148557,0.756252221,0.66908659,0.907295019,0
1627,B,I,A,A,E,BI,C,AK,Y,F,CR,A,B,A,A,B,D,D,B,0.292227997,0.152247108,0.229702147,0.35094833,0.218023233,0.682233773,0.526428748,0.22153018,0.271536556,0.383522715,0.272060176,0
1628,B,F,G,F,K,BI,A,AS,Q,A,MD,A,A,A,A,B,D,D,B,0.877789415,0.909420678,0.935247603,0.786349593,0.745178534,0.735209888,0.344033448,0.781483528,0.226814712,0.411094833,0.930673174,0
1630,A,I,A,A,J,BI,C,AH,AX,A,DP,A,A,A,A,B,B,D,B,0.474747165,0.302915357,0.384803104,0.307670847,0.224984649,0.803145697,0.551326761,0.355785491,0.376030399,0.664764231,0.260020806,1
1632,A,M,A,A,E,BI,C,E,AK,I,CR,A,B,A,A,B,D,D,B,0.351543092,0.361779878,0.262007268,0.567884491,0.793965387,0.735415519,0.595461809,0.400899542,0.395431292,0.578976753,0.322968582,0
1633,A,G,A,B,F,AB,E,AS,K,A,EL,A,A,A,B,D,B,D,B,0.468789866,0.359390741,0.388847616,0.588047984,0.720358552,0.139925252,0.260739851,0.321519805,0.388651226,0.48994915,0.458882371,1
1634,A,F,D,B,F,AB,A,AH,I,A,HX,A,A,A,A,B,D,D,B,0.673545419,0.414295166,0.446409792,0.637070277,0.2318308,0.244924131,0.22116918,0.777833181,0.644081598,0.308378332,0.308183291,0
1636,B,K,A,A,E,BI,A,Y,AD,E,CS,A,A,A,A,B,D,D,B,0.929460991,0.795170248,0.777797998,0.857337749,0.810567119,0.739049527,0.353916841,0.972774188,0.503173054,0.844871789,0.946184808,0
1638,A,L,G,A,D,BI,C,AK,BN,A,CB,A,A,A,A,B,D,D,B,0.209527307,0.175879815,0.214781058,0.271297138,0.721800389,0.733494976,0.346653029,0.282176906,0.429656177,0.355250765,0.260770092,0
1641,A,L,A,F,E,BI,A,AK,AD,F,JD,A,A,A,B,B,D,D,B,0.314049749,0.480586546,0.478890167,0.574103119,0.621012586,0.554346763,0.342791667,0.616874029,0.767428329,0.315548332,0.321971136,0
1646,A,F,D,A,D,BI,C,AP,BN,A,EK,A,A,A,B,B,D,D,B,0.447843562,0.33847794,0.345964447,0.5690353,0.228070073,0.179056836,0.51062612,0.347932702,0.322501537,0.242814393,0.371358677,0
1647,A,I,C,B,E,BU,A,AN,S,A,LB,A,A,A,B,D,B,D,B,0.465152631,0.32358506,0.60810363,0.70521051,0.19945949,0.099659677,0.146010109,0.74286449,0.359758535,0.338777737,0.652116933,0
1648,A,L,C,B,K,BI,I,AS,K,A,HC,A,A,A,B,D,B,C,B,0.734068789,1.000113234,0.96737354,0.254609054,0.685739392,0.553861964,0.551317106,0.785670569,0.967096061,0.35820127,0.511933204,1
1652,B,L,A,A,H,BI,A,AS,AX,A,DJ,A,A,A,A,B,D,D,B,0.548005971,0.700651989,0.6911581,0.591777429,0.674523597,0.737437961,0.717233854,0.381053705,0.447099806,0.694367831,0.458654861,0
1653,B,K,A,B,H,BI,A,S,L,E,HQ,A,A,A,B,B,B,D,B,0.818521445,0.771450076,0.76080628,0.771037548,0.366944841,0.779660191,0.355747013,0.858197185,0.734942963,0.947438058,0.945877883,0
1657,A,H,C,B,E,BI,A,AN,AF,A,GK,A,A,A,B,D,D,D,B,0.286752444,0.432218251,0.543713642,0.324248025,0.223513488,0.737075384,0.852717598,0.439711313,0.385342819,0.235423268,0.550607652,0
1658,B,I,A,A,E,BI,A,E,AE,C,DJ,A,A,A,A,B,D,D,B,0.487492961,0.333800587,0.363339713,0.593281474,0.785637758,0.356121635,0.48142379,0.376107946,0.344191572,0.268966001,0.40068921,0
1659,A,F,A,B,G,BI,A,S,AE,A,HQ,A,A,A,B,D,B,C,B,0.654431979,0.624441234,0.819001806,0.738551617,0.677127473,0.679940358,0.350676796,0.702765475,0.601270545,0.35723998,0.64090094,0
1661,B,A,A,C,H,BI,A,E,AN,A,HK,A,A,A,A,B,D,D,B,0.722250429,0.75291763,0.801588515,0.26365771,0.809500679,0.357417045,0.845424444,0.709954057,0.658151373,0.310070885,0.511201341,0
1662,A,I,G,B,E,AB,A,AH,K,A,DC,A,A,A,B,B,D,D,B,0.494867104,0.280872474,0.337036185,0.237078478,0.249433258,0.077926835,0.395233719,0.299471028,0.321926068,0.259870051,0.412426692,0
1664,A,M,A,B,E,BI,I,AH,N,E,DP,A,A,A,B,D,D,D,B,0.317786992,0.341230641,0.48008687,0.321005846,0.5918993,0.736797828,0.500195319,0.333021571,0.365273011,0.266614497,0.395858888,0
1667,A,L,Q,A,F,BI,C,C,AF,A,GI,B,A,A,A,B,B,D,D,0.436011187,0.398907043,0.471176329,0.047575899,0.606297394,0.272675579,0.497031418,0.354219351,0.665995453,0.251387139,0.331435761,1
1669,A,O,A,C,E,AB,A,E,BM,A,DJ,A,A,A,B,D,B,D,B,0.289857611,0.3253801,0.355351291,0.614307073,0.794409566,0.555049293,0.396251758,0.311652643,0.353386859,0.344952746,0.318038569,0
1672,B,I,C,A,F,AB,A,U,AE,A,DJ,A,A,A,A,B,D,D,B,0.458221749,0.461493744,0.450823539,0.313656543,0.243011428,0.085636105,0.433446706,0.342237009,0.365648096,0.285609847,0.417437584,0
1676,A,B,G,B,E,BI,A,AS,S,A,GQ,A,A,A,B,B,D,D,B,0.633016376,0.33906556,0.373431237,0.686475483,0.7348762,0.797747213,0.248562635,0.692591549,0.370799678,0.30977756,0.535448744,1
1680,A,M,A,A,E,BI,A,AS,AT,J,DP,A,B,A,B,B,D,D,B,0.292607753,0.323261736,0.455499584,0.275182773,0.214736399,0.818446485,0.609907467,0.325739842,0.355214479,0.403872705,0.398821322,0
1682,A,F,C,A,H,BI,A,AS,H,E,GS,A,A,A,A,B,D,D,B,0.331878807,0.435243667,0.417243116,0.062295219,0.701532059,0.554068874,0.834503017,0.389599847,0.773111017,0.485930414,0.456170819,0
1683,B,F,A,B,E,BI,A,Y,L,A,LN,A,A,A,B,B,D,D,B,0.908047406,0.746425859,0.799126863,0.923138861,0.681561779,0.555744653,0.207349789,0.851728576,0.594145858,0.831807637,0.961220515,0
1685,A,L,F,C,H,BI,A,C,AG,A,GK,B,A,B,A,D,B,D,D,0.503152612,0.800465007,0.751323788,0.605262164,0.67313861,0.735457268,0.582013744,0.432563959,0.734075181,0.58207442,0.584049563,1
1688,B,I,A,B,E,BI,E,AN,AF,A,DF,A,A,A,A,B,D,D,B,0.286140425,0.192829256,0.27418042,0.143932849,0.794251854,0.080352003,0.150549687,0.219622448,0.354750213,0.285434012,0.307821932,0
1689,B,A,A,A,H,BI,A,E,AN,E,LM,A,A,A,A,B,D,D,B,0.493241197,0.710668149,0.702928757,0.591262044,0.787060602,0.555098238,0.686699578,0.55037383,0.526727932,0.33090367,0.527612297,0
1691,A,G,M,A,F,BI,A,U,BN,A,KP,A,A,A,A,A,D,D,B,0.021593335,0.300106199,0.354055886,0.327370592,0.293608266,0.797224012,0.720064582,0.140736875,0.287250742,0.342741571,0.215516155,0
